Date,Daily ROR,Index Value
04/11/2014,-0.2539%,1209.37
04/10/2014,0.036%,1212.45
04/09/2014,0.0553%,1212.02
04/08/2014,-0.1032%,1211.35
04/07/2014,-0.1359%,1212.6
04/04/2014,-0.0275%,1214.25
04/03/2014,0.0175%,1214.58
04/02/2014,0.0441%,1214.37
04/01/2014,-0.0923%,1213.84
03/31/2014,0.075%,1214.96
03/28/2014,0.0606%,1214.05
03/27/2014,0.0544%,1213.31
03/26/2014,-0.056%,1212.65
03/25/2014,0.1738%,1213.33
03/24/2014,-0.0243%,1211.23
03/21/2014,0.0426%,1211.52
03/20/2014,-0.2475%,1211
03/19/2014,0.0581%,1214.01
03/18/2014,0.1412%,1213.3
03/17/2014,-0.0257%,1211.59
03/14/2014,-0.3025%,1211.9
03/13/2014,0.0106%,1215.58
03/12/2014,-0.1962%,1215.45
03/11/2014,0.0547%,1217.84
03/10/2014,-0.1445%,1217.18
03/07/2014,0.0528%,1218.94
03/06/2014,-0.0269%,1218.29
03/05/2014,0.0624%,1218.62
03/04/2014,-0.0046%,1217.86
03/03/2014,0.0592%,1217.92
02/28/2014,-0.0608%,1217.2
02/27/2014,0.1348%,1217.94
02/26/2014,0.0943%,1216.3
02/25/2014,0.1734%,1215.15
02/24/2014,0.1735%,1213.05
02/21/2014,0.0974%,1210.95
02/20/2014,-0.2365%,1209.77
02/19/2014,0.168%,1212.64
02/18/2014,0.2102%,1210.6
02/14/2014,0.0746%,1208.06
02/13/2014,0.1499%,1207.16
02/12/2014,0.0628%,1205.36
02/11/2014,0.183%,1204.6
02/10/2014,0.0315%,1202.4
02/07/2014,0.3889%,1202.02
02/06/2014,0.0104%,1197.37
02/05/2014,-0.0028%,1197.24
02/04/2014,-0.2482%,1197.27
02/03/2014,-0.0852%,1200.25
01/31/2014,-0.0742%,1201.28
01/30/2014,-0.0265%,1202.17
01/29/2014,-0.0162%,1202.49
01/28/2014,0.1831%,1202.68
01/27/2014,-0.2563%,1200.48
01/24/2014,-0.3923%,1203.57
01/23/2014,-0.1487%,1208.31
01/22/2014,0.0501%,1210.11
01/21/2014,-0.0402%,1209.5
01/17/2014,0.0688%,1209.99
01/16/2014,0.1524%,1209.15
01/15/2014,0.367%,1207.31
01/14/2014,-0.1889%,1202.9
01/13/2014,0.0684%,1205.18
01/10/2014,-0.1534%,1204.35
01/09/2014,-0.0369%,1206.2
01/08/2014,0.438%,1206.65
01/07/2014,0.1722%,1201.39
01/06/2014,0.0422%,1199.32
01/03/2014,-0.168%,1198.81
01/02/2014,-0.2345%,1200.83
12/31/2013,0.0442%,1203.65
12/30/2013,0.0079%,1203.12
12/27/2013,-0.0005%,1203.03
12/26/2013,0.1212%,1203.03
12/24/2013,0.0736%,1201.58
12/23/2013,0.0242%,1200.69
12/20/2013,0.1463%,1200.4
12/19/2013,0.2628%,1198.65
12/18/2013,0.0311%,1195.51
12/17/2013,0.109%,1195.14
12/16/2013,0.0003%,1193.84
12/13/2013,-0.0971%,1193.83
12/12/2013,0.011%,1194.99
12/11/2013,-0.0704%,1194.86
12/10/2013,-0.0835%,1195.7
12/09/2013,0.0409%,1196.7
12/06/2013,0.0882%,1196.21
12/05/2013,-0.0556%,1195.16
12/04/2013,-0.0586%,1195.82
12/03/2013,-0.0228%,1196.52
12/02/2013,0.0238%,1196.8
11/29/2013,0.2514%,1196.51
11/27/2013,0.031%,1193.51
11/26/2013,-0.048%,1193.14
11/25/2013,-0.046%,1193.71
11/22/2013,0.1022%,1194.26
11/21/2013,0.049%,1193.04
11/20/2013,-0.1351%,1192.46
11/19/2013,0.123%,1194.07
11/18/2013,0.0419%,1192.61
11/15/2013,-0.0143%,1192.11
11/14/2013,0.0004%,1192.28
11/13/2013,-0.0984%,1192.27
11/12/2013,0.0057%,1193.45
11/11/2013,0.128%,1193.38
11/08/2013,-0.0069%,1191.85
11/07/2013,-0.1031%,1191.94
11/06/2013,-0.1037%,1193.17
11/05/2013,0.0101%,1194.41
11/04/2013,0.0408%,1194.28
11/01/2013,0.0409%,1193.8
10/31/2013,0.0562%,1193.31
10/30/2013,-0.0139%,1192.64
10/29/2013,-0.0791%,1192.8
10/28/2013,0.0001%,1193.75
10/25/2013,-0.0687%,1193.75
10/24/2013,0.0755%,1194.57
10/23/2013,-0.161%,1193.67
10/22/2013,0.0244%,1195.59
10/21/2013,0.165%,1195.3
10/18/2013,0.1121%,1193.33
10/17/2013,0.1235%,1191.99
10/16/2013,0.051%,1190.52
10/15/2013,0.0616%,1189.92
10/14/2013,0.011%,1189.18
10/11/2013,0.0647%,1189.05
10/10/2013,0.133%,1188.28
10/09/2013,-0.0693%,1186.7
10/08/2013,-0.1139%,1187.53
10/07/2013,0.0322%,1188.88
10/04/2013,-0.0783%,1188.5
10/03/2013,0.0305%,1189.43
10/02/2013,0.0333%,1189.07
10/01/2013,-0.0541%,1188.67
09/30/2013,-0.0164%,1189.32
09/27/2013,-0.0505%,1189.51
09/26/2013,0.0266%,1190.11
09/25/2013,-0.0509%,1189.8
09/24/2013,-0.0318%,1190.4
09/23/2013,0.0425%,1190.78
09/20/2013,0.0621%,1190.28
09/19/2013,-0.0908%,1189.54
09/18/2013,0.1709%,1190.62
09/17/2013,-0.0364%,1188.59
09/16/2013,-0.0074%,1189.02
09/13/2013,-0.0589%,1189.11
09/12/2013,0.0174%,1189.81
09/11/2013,0.1099%,1189.6
09/10/2013,0.1927%,1188.3
09/09/2013,0.0522%,1186.01
09/06/2013,-0.0529%,1185.39
09/05/2013,0.0248%,1186.02
09/04/2013,0.0982%,1185.72
09/03/2013,0.0205%,1184.56
08/30/2013,0.0649%,1184.32
08/29/2013,-0.0869%,1183.55
08/28/2013,-0.0884%,1184.58
08/27/2013,-0.1023%,1185.63
08/26/2013,0.0491%,1186.84
08/23/2013,-0.1349%,1186.26
08/22/2013,-0.0588%,1187.86
08/21/2013,0.1244%,1188.56
08/20/2013,-0.0632%,1187.08
08/19/2013,-0.0013%,1187.83
08/16/2013,-0.0328%,1187.85
08/15/2013,0.0915%,1188.24
08/14/2013,0.0399%,1187.15
08/13/2013,0.1066%,1186.68
08/12/2013,0.1003%,1185.42
08/09/2013,-0.1262%,1184.23
08/08/2013,-0.0112%,1185.72
08/07/2013,0.2563%,1185.86
08/06/2013,-0.1732%,1182.83
08/05/2013,0.0299%,1184.88
08/02/2013,0.0799%,1184.52
08/01/2013,-0.1884%,1183.58
07/31/2013,-0.1079%,1185.81
07/30/2013,0.1016%,1187.09
07/29/2013,0.0728%,1185.89
07/26/2013,-0.0671%,1185.03
07/25/2013,0.0682%,1185.82
07/24/2013,0.0357%,1185.01
07/23/2013,0.0002%,1184.59
07/22/2013,0.1865%,1184.59
07/19/2013,-0.0151%,1182.38
07/18/2013,-0.0897%,1182.56
07/17/2013,0.0648%,1183.62
07/16/2013,0.1109%,1182.86
07/15/2013,0.0232%,1181.54
07/12/2013,0.0122%,1181.27
07/11/2013,0.4307%,1181.13
07/10/2013,-0.3365%,1176.06
07/09/2013,0.2096%,1180.03
07/08/2013,0.1584%,1177.56
07/05/2013,-0.3355%,1175.7
07/03/2013,-0.0331%,1179.66
07/02/2013,-0.3188%,1180.05
07/01/2013,-0.1436%,1183.82
06/28/2013,0.0663%,1185.53
06/27/2013,0.129%,1184.74
06/26/2013,-0.1989%,1183.21
06/25/2013,-0.1915%,1185.57
06/24/2013,-0.3981%,1187.85
06/21/2013,-0.0393%,1192.6
06/20/2013,-0.2852%,1193.06
06/19/2013,0.0144%,1196.48
06/18/2013,0.0519%,1196.3
06/17/2013,0.0306%,1195.68
06/14/2013,0.1018%,1195.32
06/13/2013,-0.0496%,1194.1
06/12/2013,-0.2048%,1194.7
06/11/2013,-0.233%,1197.15
06/10/2013,0.0579%,1199.94
06/07/2013,0.0866%,1199.25
06/06/2013,-0.1701%,1198.21
06/05/2013,-0.1828%,1200.25
06/04/2013,0.0556%,1202.45
06/03/2013,-0.1088%,1201.78
05/31/2013,-0.2282%,1203.09
05/30/2013,-0.0643%,1205.84
05/29/2013,0.0465%,1206.62
05/28/2013,-0.0172%,1206.06
05/24/2013,0.1172%,1206.27
05/23/2013,-0.1749%,1204.85
05/22/2013,0.1109%,1206.97
05/21/2013,0.0462%,1205.63
05/20/2013,-0.0416%,1205.07
05/17/2013,-0.132%,1205.57
05/16/2013,0.089%,1207.17
05/15/2013,0.2366%,1206.09
05/14/2013,0.0118%,1203.25
05/13/2013,-0.0954%,1203.1
05/10/2013,0.0252%,1204.25
05/09/2013,0.2178%,1203.95
05/08/2013,0.1197%,1201.33
05/07/2013,0.1491%,1199.9
05/06/2013,0.0717%,1198.11
05/03/2013,0.1101%,1197.25
05/02/2013,0.1156%,1195.93
05/01/2013,0.0192%,1194.55
04/30/2013,-0.0072%,1194.32
04/29/2013,-0.0618%,1194.41
04/26/2013,-0.0122%,1195.15
04/25/2013,0.1409%,1195.3
04/24/2013,0.1459%,1193.61
04/23/2013,0.0913%,1191.87
04/22/2013,0.165%,1190.79
04/19/2013,-0.0264%,1188.83
04/18/2013,-0.1122%,1189.14
04/17/2013,-0.2333%,1190.48
04/16/2013,0.0985%,1193.26
04/15/2013,0.0402%,1192.09
04/12/2013,-0.2507%,1191.61
04/11/2013,0.227%,1194.6
04/10/2013,0.1379%,1191.9
04/09/2013,0.2669%,1190.26
04/08/2013,0.0397%,1187.09
04/05/2013,-0.0047%,1186.62
04/04/2013,-0.0376%,1186.67
04/03/2013,-0.0333%,1187.12
04/02/2013,-0.2282%,1187.51
04/01/2013,0.1304%,1190.23
03/28/2013,-0.1169%,1188.68
03/27/2013,0.1047%,1190.07
03/26/2013,-0.0086%,1188.83
03/25/2013,-0.1656%,1188.93
03/22/2013,-0.1375%,1190.9
03/21/2013,0.1384%,1192.54
03/20/2013,0.0109%,1190.89
03/19/2013,-0.103%,1190.76
03/18/2013,0.0134%,1191.99
03/15/2013,-0.0641%,1191.83
03/14/2013,0.0335%,1192.59
03/13/2013,0.0051%,1192.19
03/12/2013,-0.0075%,1192.13
03/11/2013,-0.0111%,1192.22
03/08/2013,0.0553%,1192.35
03/07/2013,0.0629%,1191.7
03/06/2013,0.0703%,1190.95
03/05/2013,0.2673%,1190.11
03/04/2013,-0.1581%,1186.94
03/01/2013,0.0863%,1188.82
02/28/2013,0.0665%,1187.79
02/27/2013,-0.0509%,1187
02/26/2013,-0.1125%,1187.61
02/25/2013,0.1234%,1188.94
02/22/2013,-0.1505%,1187.48
02/21/2013,-0.1422%,1189.27
02/20/2013,0.1883%,1190.96
02/19/2013,-0.084%,1188.72
02/15/2013,0.1655%,1189.72
02/14/2013,-0.0835%,1187.76
02/13/2013,0.1231%,1188.75
02/12/2013,-0.0589%,1187.29
02/11/2013,-0.0405%,1187.99
02/08/2013,-0.202%,1188.47
02/07/2013,0.2718%,1190.88
02/06/2013,0.0587%,1187.65
02/05/2013,-0.1261%,1186.95
02/04/2013,0.1028%,1188.45
02/01/2013,0.0451%,1187.23
01/31/2013,0.2543%,1186.7
01/30/2013,-0.3296%,1183.69
01/29/2013,0.1126%,1187.6
01/28/2013,0.081%,1186.27
01/25/2013,-0.0362%,1185.31
01/24/2013,0.0041%,1185.74
01/23/2013,0.1705%,1185.69
01/22/2013,-0.1489%,1183.67
01/18/2013,-0.1474%,1185.43
01/17/2013,0.2085%,1187.18
01/16/2013,0.3225%,1184.71
01/15/2013,0.0116%,1180.91
01/14/2013,0.1281%,1180.77
01/11/2013,0.0285%,1179.26
01/10/2013,0.0399%,1178.92
01/09/2013,0.0458%,1178.45
01/08/2013,0.0609%,1177.91
01/07/2013,0.2861%,1177.2
01/04/2013,0.0083%,1173.84
01/03/2013,0.3993%,1173.74
01/02/2013,0%,1169.07
12/31/2012,0.3265%,1169.07
12/28/2012,-0.1008%,1165.27
12/27/2012,-0.0075%,1166.44
12/26/2012,-0.0392%,1166.53
12/24/2012,-0.0163%,1166.99
12/21/2012,0.1212%,1167.18
12/20/2012,-0.0611%,1165.77
12/19/2012,0.1318%,1166.48
12/18/2012,0.2323%,1164.94
12/17/2012,0.1293%,1162.24
12/14/2012,0.1069%,1160.74
12/13/2012,-0.1625%,1159.5
12/12/2012,0.1032%,1161.39
12/11/2012,0.0322%,1160.19
12/10/2012,0.0648%,1159.82
12/07/2012,0.0811%,1159.07
12/06/2012,0.057%,1158.13
12/05/2012,0.1626%,1157.47
12/04/2012,0.1113%,1155.59
12/03/2012,-0.0007%,1154.3
11/30/2012,0.15%,1154.31
11/29/2012,0.0891%,1152.58
11/28/2012,-0.0671%,1151.56
11/27/2012,0.107%,1152.33
11/26/2012,-0.0461%,1151.1
11/23/2012,0.0745%,1151.63
11/21/2012,0.0087%,1150.77
11/20/2012,0.0568%,1150.67
11/19/2012,-0.0826%,1150.02
11/16/2012,-0.1091%,1150.97
11/15/2012,-0.0644%,1152.23
11/14/2012,0.1477%,1152.97
11/13/2012,-0.0905%,1151.27
11/12/2012,-0.0175%,1152.31
11/09/2012,-0.0829%,1152.51
11/08/2012,0.0109%,1153.47
11/07/2012,0.0821%,1153.34
11/06/2012,-0.0141%,1152.4
11/05/2012,0.0302%,1152.56
11/02/2012,0.153%,1152.21
11/01/2012,-0.0715%,1150.45
10/31/2012,-0.5489%,1151.27
10/30/2012,-0.0355%,1157.63
10/29/2012,-0.036%,1158.04
10/26/2012,-0.1302%,1158.46
10/25/2012,0.0718%,1159.97
10/24/2012,-0.0206%,1159.14
10/23/2012,-0.1623%,1159.37
10/22/2012,0.0806%,1161.26
10/19/2012,0.0657%,1160.32
10/18/2012,0.0571%,1159.56
10/17/2012,0.0818%,1158.9
10/16/2012,0.0738%,1157.95
10/15/2012,-0.0079%,1157.1
10/12/2012,-0.0156%,1157.19
10/11/2012,0.0127%,1157.37
10/10/2012,-0.0675%,1157.22
10/09/2012,-0.0362%,1158.01
10/08/2012,0.0246%,1158.43
10/05/2012,-0.035%,1158.14
10/04/2012,-0.0984%,1158.55
10/03/2012,-0.0282%,1159.69
10/02/2012,0.0693%,1160.01
10/01/2012,-0.0598%,1159.21
09/28/2012,0.0832%,1159.91
09/27/2012,-0.0751%,1158.94
09/26/2012,-0.2004%,1159.81
09/25/2012,-0.1521%,1162.14
09/24/2012,-0.026%,1163.91
09/21/2012,0.0221%,1164.21
09/20/2012,-0.0254%,1163.96
09/19/2012,-0.0217%,1164.25
09/18/2012,0.1266%,1164.5
09/17/2012,0.1541%,1163.03
09/14/2012,0.1236%,1161.24
09/13/2012,0.2225%,1159.81
09/12/2012,-0.0444%,1157.23
09/11/2012,0.1786%,1157.75
09/10/2012,0.0596%,1155.68
09/07/2012,0.0659%,1155
09/06/2012,-0.0142%,1154.24
09/05/2012,-0.006%,1154.4
09/04/2012,-0.0378%,1154.47
08/31/2012,0.1399%,1154.9
08/30/2012,0.0617%,1153.29
08/29/2012,-0.0498%,1152.58
08/28/2012,0.1667%,1153.16
08/27/2012,-0.1373%,1151.24
08/24/2012,0.0465%,1152.82
08/23/2012,-0.0642%,1152.28
08/22/2012,-0.103%,1153.02
08/21/2012,0.0745%,1154.21
08/20/2012,0.0072%,1153.35
08/17/2012,-0.0196%,1153.27
08/16/2012,0.0211%,1153.5
08/15/2012,-0.2101%,1153.25
08/14/2012,0.2795%,1155.68
08/13/2012,0.1041%,1152.46
08/10/2012,-0.1136%,1151.26
08/09/2012,-0.1199%,1152.57
08/08/2012,-0.0598%,1153.95
08/07/2012,0.2937%,1154.64
08/06/2012,0.0617%,1151.26
08/03/2012,-0.0623%,1150.55
08/02/2012,-0.0618%,1151.27
08/01/2012,-0.055%,1151.98
07/31/2012,0.2445%,1152.62
07/30/2012,0.0013%,1149.81
07/27/2012,-0.0687%,1149.79
07/26/2012,-0.1358%,1150.58
07/25/2012,0.0289%,1152.15
07/24/2012,0.3629%,1151.81
07/23/2012,-0.221%,1147.65
07/20/2012,-0.1052%,1150.19
07/19/2012,-0.2099%,1151.4
07/18/2012,-0.2277%,1153.82
07/17/2012,0.0601%,1156.45
07/16/2012,0.1442%,1155.76
07/13/2012,0.0354%,1154.1
07/12/2012,-0.0106%,1153.69
07/11/2012,0.0614%,1153.81
07/10/2012,0.1179%,1153.1
07/09/2012,-0.0115%,1151.74
07/06/2012,0.1258%,1151.87
07/05/2012,-0.1118%,1150.43
07/03/2012,0.0467%,1151.71
07/02/2012,-0.0949%,1151.18
06/29/2012,0.2839%,1152.27
06/28/2012,-0.16%,1149.01
06/27/2012,0.1132%,1150.85
06/26/2012,0.1154%,1149.55
06/25/2012,-0.1115%,1148.22
06/22/2012,-0.106%,1149.51
06/21/2012,-0.1236%,1150.73
06/20/2012,-0.033%,1152.15
06/19/2012,0.3629%,1152.53
06/18/2012,0.0632%,1148.36
06/15/2012,-0.0347%,1147.64
06/14/2012,-0.0899%,1148.04
06/13/2012,-0.2323%,1149.07
06/12/2012,0.139%,1151.74
06/11/2012,0.0218%,1150.15
06/08/2012,-0.0346%,1149.9
06/07/2012,0.1007%,1150.29
06/06/2012,0.134%,1149.14
06/05/2012,0.1734%,1147.6
06/04/2012,-0.2849%,1145.61
06/01/2012,-0.309%,1148.89
05/31/2012,-0.231%,1152.45
05/30/2012,-0.08%,1155.12
05/29/2012,-0.0221%,1156.04
05/25/2012,0.0575%,1156.3
05/24/2012,-0.1194%,1155.63
05/23/2012,-0.1514%,1157.01
05/22/2012,0.1259%,1158.77
05/21/2012,-0.0239%,1157.31
05/18/2012,-0.4317%,1157.59
05/17/2012,-0.1196%,1162.6
05/16/2012,-0.219%,1164
05/15/2012,-0.0202%,1166.55
05/14/2012,-0.1195%,1166.79
05/11/2012,-0.1015%,1168.18
05/10/2012,-0.0187%,1169.37
05/09/2012,-0.1222%,1169.59
05/08/2012,0.0452%,1171.02
05/07/2012,-0.1237%,1170.49
05/04/2012,-0.0334%,1171.94
05/03/2012,0.0292%,1172.33
05/02/2012,0.0042%,1171.99
05/01/2012,0.0127%,1171.94
04/30/2012,0.263%,1171.79
04/27/2012,0.0808%,1168.72
04/26/2012,0.0682%,1167.78
04/25/2012,0.0735%,1166.98
04/24/2012,0.1337%,1166.12
04/23/2012,-0.0407%,1164.57
04/20/2012,0.0105%,1165.04
04/19/2012,0.1383%,1164.92
04/18/2012,-0.0749%,1163.31
04/17/2012,-0.0164%,1164.18
04/16/2012,-0.0209%,1164.37
04/13/2012,0.1361%,1164.61
04/12/2012,-0.0413%,1163.03
04/11/2012,-0.1326%,1163.51
04/10/2012,-0.0911%,1165.06
04/09/2012,-0.0852%,1166.12
04/05/2012,-0.1027%,1167.11
04/04/2012,-0.1445%,1168.31
04/03/2012,0.1026%,1170.01
04/02/2012,0.0299%,1168.81
03/30/2012,0.2029%,1168.46
03/29/2012,-0.0486%,1166.09
03/28/2012,-0.0332%,1166.66
03/27/2012,-0.032%,1167.05
03/26/2012,0.0165%,1167.42
03/23/2012,-0.1303%,1167.23
03/22/2012,-0.1477%,1168.75
03/21/2012,-0.0727%,1170.48
03/20/2012,0.1957%,1171.33
03/19/2012,-0.0853%,1169.04
03/16/2012,0.0747%,1170.04
03/15/2012,-0.0865%,1169.16
03/14/2012,-0.0022%,1170.18
03/13/2012,0.1974%,1170.2
03/12/2012,0.0893%,1167.9
03/09/2012,0.0599%,1166.85
03/08/2012,0.1161%,1166.16
03/07/2012,-0.0448%,1164.8
03/06/2012,0.0016%,1165.33
03/05/2012,-0.0271%,1165.31
03/02/2012,0.0352%,1165.62
03/01/2012,-0.0097%,1165.21
02/29/2012,0.3188%,1165.32
02/28/2012,0.1189%,1161.62
02/27/2012,-0.0881%,1160.24
02/24/2012,0.0613%,1161.26
02/23/2012,0.0294%,1160.55
02/22/2012,0.081%,1160.21
02/21/2012,0.1183%,1159.27
02/17/2012,0.0397%,1157.9
02/16/2012,-0.0101%,1157.44
02/15/2012,0.1254%,1157.56
02/14/2012,0.0549%,1156.11
02/13/2012,0.0434%,1155.48
02/10/2012,0.0235%,1154.97
02/09/2012,0.0394%,1154.7
02/08/2012,0.0568%,1154.25
02/07/2012,0.3396%,1153.59
02/06/2012,0.0706%,1149.69
02/03/2012,0.2364%,1148.88
02/02/2012,-0.232%,1146.17
02/01/2012,0.0972%,1148.83
01/31/2012,0.152%,1147.72
01/30/2012,-0.0072%,1145.97
01/27/2012,-0.0199%,1146.06
01/26/2012,0.105%,1146.29
01/25/2012,0.0939%,1145.08
01/24/2012,0.2064%,1144.01
01/23/2012,0.0694%,1141.65
01/20/2012,0.0453%,1140.86
01/19/2012,0.0937%,1140.34
01/18/2012,0.0206%,1139.28
01/17/2012,0.1556%,1139.04
01/13/2012,0.0479%,1137.27
01/12/2012,0.0297%,1136.73
01/11/2012,-0.0654%,1136.39
01/10/2012,0.3014%,1137.14
01/09/2012,-0.0785%,1133.72
01/06/2012,0.1195%,1134.61
01/05/2012,0.1673%,1133.26
01/04/2012,0.1578%,1131.36
01/03/2012,0.1169%,1129.58
12/30/2011,-0.0586%,1128.26
12/29/2011,-0.1081%,1128.92
12/28/2011,0.0894%,1130.14
12/27/2011,-0.0039%,1129.14
12/23/2011,0.0162%,1129.18
12/22/2011,0.0209%,1129
12/21/2011,-0.0538%,1128.76
12/20/2011,0.0708%,1129.37
12/19/2011,0.0392%,1128.57
12/16/2011,0.2223%,1128.13
12/15/2011,0.1225%,1125.62
12/14/2011,-0.2037%,1124.25
12/13/2011,0.0795%,1126.54
12/12/2011,-0.1408%,1125.65
12/09/2011,0.0219%,1127.23
12/08/2011,0.0007%,1126.99
12/07/2011,-0.1162%,1126.98
12/06/2011,0.194%,1128.29
12/05/2011,-0.0156%,1126.1
12/02/2011,-0.0051%,1126.28
12/01/2011,-0.0623%,1126.34
11/30/2011,0.1373%,1127.04
11/29/2011,-0.1022%,1125.49
11/28/2011,-0.0971%,1126.64
11/25/2011,-0.1339%,1127.74
11/23/2011,0.0725%,1129.25
11/22/2011,-0.1505%,1128.43
11/21/2011,-0.1761%,1130.13
11/18/2011,-0.116%,1132.13
11/17/2011,-0.0638%,1133.44
11/16/2011,-0.0974%,1134.17
11/15/2011,0.2582%,1135.27
11/14/2011,0.0082%,1132.35
11/11/2011,-0.1539%,1132.26
11/10/2011,-0.138%,1134
11/09/2011,-0.2644%,1135.57
11/08/2011,0.2047%,1138.58
11/07/2011,0.0103%,1136.25
11/04/2011,0.0744%,1136.14
11/03/2011,0.0973%,1135.29
11/02/2011,-0.0353%,1134.19
11/01/2011,-0.4855%,1134.59
10/31/2011,0.1485%,1140.12
10/28/2011,0.2293%,1138.43
10/27/2011,0.3561%,1135.83
10/26/2011,-0.0087%,1131.8
10/25/2011,0.2354%,1131.9
10/24/2011,0.0317%,1129.24
10/21/2011,0.0485%,1128.88
10/20/2011,0.0491%,1128.33
10/19/2011,0.2633%,1127.78
10/18/2011,-0.1957%,1124.82
10/17/2011,0.1628%,1127.02
10/14/2011,0.2267%,1125.19
10/13/2011,0.1165%,1122.65
10/12/2011,0.3015%,1121.34
10/11/2011,-0.0166%,1117.97
10/10/2011,-0.1564%,1118.16
10/07/2011,0.151%,1119.91
10/06/2011,0.0814%,1118.22
10/05/2011,0.3145%,1117.31
10/04/2011,-0.8033%,1113.81
10/03/2011,-0.3777%,1122.83
09/30/2011,-0.0181%,1127.08
09/29/2011,-0.2815%,1127.29
09/28/2011,-0.053%,1130.47
09/27/2011,0.1044%,1131.07
09/26/2011,-0.2235%,1129.89
09/23/2011,-0.3189%,1132.42
09/22/2011,-0.7522%,1136.05
09/21/2011,-0.0348%,1144.66
09/20/2011,0.4519%,1145.05
09/19/2011,0.0402%,1139.9
09/16/2011,-0.1455%,1139.44
09/15/2011,-0.0445%,1141.1
09/14/2011,-0.1753%,1141.61
09/13/2011,-0.0554%,1143.62
09/12/2011,-0.3596%,1144.25
09/09/2011,0.1931%,1148.38
09/08/2011,0.0339%,1146.17
09/07/2011,-0.083%,1145.78
09/06/2011,-0.4462%,1146.73
09/02/2011,-0.0631%,1151.87
09/01/2011,0.0513%,1152.6
08/31/2011,0.4004%,1152.01
08/30/2011,0.0019%,1147.41
08/29/2011,0.1425%,1147.39
08/26/2011,-0.0966%,1145.76
08/25/2011,0.0001%,1146.87
08/24/2011,0.0408%,1146.87
08/23/2011,-0.2051%,1146.4
08/22/2011,-0.3008%,1148.75
08/19/2011,-0.1474%,1152.22
08/18/2011,-0.4327%,1153.92
08/17/2011,0.0486%,1158.94
08/16/2011,-0.0629%,1158.37
08/15/2011,0.2272%,1159.1
08/12/2011,0.1015%,1156.47
08/11/2011,-0.4863%,1155.3
08/10/2011,0.3576%,1160.95
08/09/2011,-0.0925%,1156.81
08/08/2011,-1.5718%,1157.88
08/05/2011,-0.6951%,1176.37
08/04/2011,-0.4399%,1184.61
08/03/2011,-0.3473%,1189.84
08/02/2011,-0.1613%,1193.99
08/01/2011,0.0984%,1195.92
07/29/2011,0.0912%,1194.74
07/28/2011,-0.0131%,1193.65
07/27/2011,0.034%,1193.81
07/26/2011,0.009%,1193.4
07/25/2011,-0.052%,1193.3
07/22/2011,0.1174%,1193.92
07/21/2011,0.0192%,1192.52
07/20/2011,-0.0374%,1192.29
07/19/2011,0.0168%,1192.73
07/18/2011,0.0034%,1192.53
07/15/2011,-0.0044%,1192.49
07/14/2011,0.0172%,1192.55
07/13/2011,-0.0132%,1192.34
07/12/2011,-0.0993%,1192.5
07/11/2011,-0.1782%,1193.68
07/08/2011,-0.0186%,1195.81
07/07/2011,0.1088%,1196.04
07/06/2011,-0.0256%,1194.74
07/05/2011,0.1853%,1195.04
07/01/2011,0.0964%,1192.83
06/30/2011,0.342%,1191.68
06/29/2011,0.0605%,1187.62
06/28/2011,0.0191%,1186.9
06/27/2011,-0.1086%,1186.68
06/24/2011,0.1366%,1187.97
06/23/2011,-0.0538%,1186.35
06/22/2011,0.0213%,1186.99
06/21/2011,0.0846%,1186.73
06/20/2011,0.0084%,1185.73
06/17/2011,-0.3146%,1185.63
06/16/2011,-0.2885%,1189.37
06/15/2011,0.0632%,1192.81
06/14/2011,-0.0886%,1192.06
06/13/2011,-0.2291%,1193.11
06/10/2011,0.0751%,1195.85
06/09/2011,-0.0333%,1194.96
06/08/2011,0.0221%,1195.35
06/07/2011,0.0735%,1195.09
06/06/2011,-0.0706%,1194.21
06/03/2011,-0.1421%,1195.06
06/02/2011,-0.1573%,1196.76
06/01/2011,0.0663%,1198.64
05/31/2011,0.4071%,1197.85
05/27/2011,0.0159%,1192.99
05/26/2011,-0.1536%,1192.8
05/25/2011,-0.0346%,1194.64
05/24/2011,-0.1592%,1195.05
05/23/2011,-0.1639%,1196.96
05/20/2011,0.011%,1198.92
05/19/2011,0.1593%,1198.79
05/18/2011,0.0971%,1196.88
05/17/2011,-0.2835%,1195.72
05/16/2011,0.0234%,1199.12
05/13/2011,0.0254%,1198.84
05/12/2011,-0.2233%,1198.54
05/11/2011,0.0048%,1201.22
05/10/2011,0.0774%,1201.16
05/09/2011,-0.0156%,1200.23
05/06/2011,0.1232%,1200.42
05/05/2011,0.0095%,1198.94
05/04/2011,-0.2085%,1198.83
05/03/2011,-0.0457%,1201.33
05/02/2011,0.0521%,1201.88
04/29/2011,0.3051%,1201.26
04/28/2011,-0.0938%,1197.6
04/27/2011,-0.0071%,1198.73
04/26/2011,0.0264%,1198.81
04/25/2011,0.0949%,1198.5
04/21/2011,0.0677%,1197.36
04/20/2011,0.2795%,1196.55
04/19/2011,-0.1169%,1193.22
04/18/2011,-0.1162%,1194.61
04/15/2011,0.0359%,1196
04/14/2011,-0.0124%,1195.57
04/13/2011,0.0248%,1195.72
04/12/2011,-0.0318%,1195.42
04/11/2011,0.0309%,1195.8
04/08/2011,0.0797%,1195.43
04/07/2011,0.0042%,1194.48
04/06/2011,0.0873%,1194.43
04/05/2011,0.1876%,1193.39
