Date,Daily ROR,Index Value
04/11/2014,-0.4251%,1226.16
04/10/2014,-0.3086%,1231.4
04/09/2014,0.266%,1235.21
04/08/2014,-0.1342%,1231.93
04/07/2014,-0.4888%,1233.59
04/04/2014,-0.1851%,1239.65
04/03/2014,-0.0502%,1241.95
04/02/2014,0.0816%,1242.57
04/01/2014,0.1956%,1241.56
03/31/2014,0.297%,1239.14
03/28/2014,0.1717%,1235.47
03/27/2014,-0.0509%,1233.35
03/26/2014,-0.1429%,1233.98
03/25/2014,0.1163%,1235.74
03/24/2014,-0.197%,1234.31
03/21/2014,-0.0098%,1236.74
03/20/2014,-0.1093%,1236.86
03/19/2014,-0.0749%,1238.22
03/18/2014,0.2522%,1239.15
03/17/2014,0.1333%,1236.03
03/14/2014,-0.1229%,1234.38
03/13/2014,-0.2307%,1235.9
03/12/2014,-0.1785%,1238.76
03/11/2014,-0.1329%,1240.98
03/10/2014,-0.1135%,1242.63
03/07/2014,-0.0414%,1244.04
03/06/2014,0.0434%,1244.56
03/05/2014,0.0162%,1244.02
03/04/2014,0.4162%,1243.81
03/03/2014,-0.2666%,1238.66
02/28/2014,0.1089%,1241.97
02/27/2014,0.2116%,1240.62
02/26/2014,0.0811%,1238
02/25/2014,0.0775%,1237
02/24/2014,0.1461%,1236.04
02/21/2014,0.1115%,1234.23
02/20/2014,-0.0212%,1232.86
02/19/2014,-0.0269%,1233.12
02/18/2014,0.2692%,1233.45
02/14/2014,0.0685%,1230.14
02/13/2014,0.2271%,1229.3
02/12/2014,-0.0286%,1226.51
02/11/2014,0.2378%,1226.87
02/10/2014,0.0373%,1223.95
02/07/2014,0.4215%,1223.5
02/06/2014,0.2974%,1218.36
02/05/2014,0.0067%,1214.75
02/04/2014,-0.1213%,1214.67
02/03/2014,-0.5204%,1216.14
01/31/2014,-0.1176%,1222.5
01/30/2014,0.1514%,1223.94
01/29/2014,0.0024%,1222.09
01/28/2014,0.3549%,1222.06
01/27/2014,-0.3989%,1217.74
01/24/2014,-0.5693%,1222.62
01/23/2014,-0.1821%,1229.62
01/22/2014,0.0419%,1231.86
01/21/2014,-0.0101%,1231.35
01/17/2014,0.0464%,1231.47
01/16/2014,-0.0079%,1230.9
01/15/2014,0.2519%,1231
01/14/2014,0.1093%,1227.9
01/13/2014,-0.2673%,1226.56
01/10/2014,0.1712%,1229.85
01/09/2014,0.0107%,1227.75
01/08/2014,0.2676%,1227.62
01/07/2014,0.1847%,1224.34
01/06/2014,-0.0093%,1222.08
01/03/2014,-0.1032%,1222.2
01/02/2014,-0.1655%,1223.46
12/31/2013,0.1611%,1225.49
12/30/2013,0.0213%,1223.52
12/27/2013,0.089%,1223.26
12/26/2013,0.0447%,1222.17
12/24/2013,0.0988%,1221.62
12/23/2013,0.1379%,1220.42
12/20/2013,0.0925%,1218.74
12/19/2013,0.168%,1217.61
12/18/2013,0.1839%,1215.57
12/17/2013,0.0446%,1213.34
12/16/2013,0.129%,1212.8
12/13/2013,0.0155%,1211.23
12/12/2013,-0.0955%,1211.05
12/11/2013,-0.202%,1212.2
12/10/2013,-0.1034%,1214.66
12/09/2013,0.1554%,1215.91
12/06/2013,0.1736%,1214.03
12/05/2013,-0.0813%,1211.92
12/04/2013,-0.1962%,1212.91
12/03/2013,-0.2219%,1215.29
12/02/2013,-0.0565%,1218
11/29/2013,0.2021%,1218.68
11/27/2013,0.0717%,1216.23
11/26/2013,0.101%,1215.36
11/25/2013,0.0142%,1214.13
11/22/2013,0.1752%,1213.96
11/21/2013,0.1297%,1211.83
11/20/2013,-0.1215%,1210.26
11/19/2013,-0.1551%,1211.74
11/18/2013,0.0691%,1213.62
11/15/2013,0.1014%,1212.78
11/14/2013,0.1119%,1211.55
11/13/2013,0.0877%,1210.2
11/12/2013,0.0242%,1209.14
11/11/2013,0.0879%,1208.85
11/08/2013,-0.0136%,1207.78
11/07/2013,-0.1401%,1207.95
11/06/2013,-0.0587%,1209.64
11/05/2013,-0.2262%,1210.35
11/04/2013,0.1334%,1213.1
11/01/2013,-0.042%,1211.48
10/31/2013,0.0206%,1211.99
10/30/2013,-0.0338%,1211.74
10/29/2013,0.0076%,1212.15
10/28/2013,-0.0152%,1212.06
10/25/2013,-0.0473%,1212.24
10/24/2013,0.1767%,1212.82
10/23/2013,-0.1461%,1210.68
10/22/2013,0.1042%,1212.45
10/21/2013,0.0424%,1211.19
10/18/2013,0.1573%,1210.67
10/17/2013,0.2682%,1208.77
10/16/2013,0.1172%,1205.54
10/15/2013,0.0408%,1204.13
10/14/2013,0.0555%,1203.64
10/11/2013,0.2707%,1202.97
10/10/2013,0.3935%,1199.72
10/09/2013,-0.115%,1195.02
10/08/2013,-0.2402%,1196.39
10/07/2013,-0.178%,1199.27
10/04/2013,0.0961%,1201.41
10/03/2013,-0.0653%,1200.26
10/02/2013,0.0173%,1201.04
10/01/2013,0.269%,1200.84
09/30/2013,-0.1178%,1197.61
09/27/2013,-0.0578%,1199.03
09/26/2013,0.0544%,1199.72
09/25/2013,-0.0559%,1199.07
09/24/2013,-0.0037%,1199.74
09/23/2013,-0.0494%,1199.78
09/20/2013,-0.0527%,1200.37
09/19/2013,0.0043%,1201.01
09/18/2013,0.2075%,1200.96
09/17/2013,-0.0092%,1198.47
09/16/2013,0.0951%,1198.58
09/13/2013,0.0636%,1197.44
09/12/2013,0.0097%,1196.68
09/11/2013,0.0042%,1196.56
09/10/2013,0.2268%,1196.51
09/09/2013,0.2262%,1193.81
09/06/2013,-0.0718%,1191.11
09/05/2013,0.1507%,1191.97
09/04/2013,0.1016%,1190.17
09/03/2013,0.228%,1188.97
08/30/2013,-0.0946%,1186.26
08/29/2013,0.1706%,1187.39
08/28/2013,-0.1713%,1185.36
08/27/2013,-0.4051%,1187.4
08/26/2013,0.0009%,1192.23
08/23/2013,0.0745%,1192.22
08/22/2013,0.131%,1191.33
08/21/2013,-0.0725%,1189.77
08/20/2013,0.0659%,1190.63
08/19/2013,-0.1627%,1189.85
08/16/2013,-0.0354%,1191.79
08/15/2013,-0.3126%,1192.21
08/14/2013,-0.0617%,1195.95
08/13/2013,-0.0194%,1196.69
08/12/2013,-0.091%,1196.92
08/09/2013,-0.0344%,1198.01
08/08/2013,0.1206%,1198.42
08/07/2013,-0.1401%,1196.98
08/06/2013,-0.2008%,1198.66
08/05/2013,0.0231%,1201.07
08/02/2013,0.1793%,1200.79
08/01/2013,0.1709%,1198.64
07/31/2013,0.055%,1196.6
07/30/2013,0.16%,1195.94
07/29/2013,-0.0911%,1194.03
07/26/2013,-0.1939%,1195.12
07/25/2013,-0.093%,1197.44
07/24/2013,-0.027%,1198.55
07/23/2013,-0.0958%,1198.88
07/22/2013,0.0553%,1200.03
07/19/2013,-0.062%,1199.36
07/18/2013,0.1857%,1200.11
07/17/2013,0.1643%,1197.88
07/16/2013,-0.0277%,1195.92
07/15/2013,0.0669%,1196.25
07/12/2013,0.1171%,1195.45
07/11/2013,0.2521%,1194.05
07/10/2013,-0.0478%,1191.05
07/09/2013,0.2686%,1191.62
07/08/2013,0.1109%,1188.43
07/05/2013,0.1589%,1187.11
07/03/2013,-0.1127%,1185.23
07/02/2013,-0.0651%,1186.56
07/01/2013,0.2248%,1187.34
06/28/2013,0.0286%,1184.67
06/27/2013,0.3808%,1184.34
06/26/2013,0.2289%,1179.84
06/25/2013,0.0675%,1177.15
06/24/2013,-0.4601%,1176.35
06/21/2013,-0.0254%,1181.79
06/20/2013,-0.7836%,1182.09
06/19/2013,-0.1891%,1191.43
06/18/2013,0.1826%,1193.68
06/17/2013,0.1997%,1191.51
06/14/2013,0.0694%,1189.13
06/13/2013,0.074%,1188.31
06/12/2013,-0.2746%,1187.43
06/11/2013,-0.2938%,1190.7
06/10/2013,0.0177%,1194.21
06/07/2013,0.2701%,1194
06/06/2013,-0.2014%,1190.78
06/05/2013,-0.3762%,1193.19
06/04/2013,0.0588%,1197.69
06/03/2013,-0.2997%,1196.99
05/31/2013,-0.1836%,1200.59
05/30/2013,-0.0118%,1202.79
05/29/2013,-0.2008%,1202.94
05/28/2013,0.185%,1205.36
05/24/2013,0.1052%,1203.13
05/23/2013,-0.3645%,1201.87
05/22/2013,-0.0365%,1206.26
05/21/2013,-0.115%,1206.7
05/20/2013,-0.02%,1208.09
05/17/2013,0.1621%,1208.33
05/16/2013,0.0739%,1206.38
05/15/2013,0.1196%,1205.49
05/14/2013,0.2449%,1204.05
05/13/2013,-0.0855%,1201.11
05/10/2013,0.0219%,1202.13
05/09/2013,0.0595%,1201.87
05/08/2013,0.2089%,1201.16
05/07/2013,0.193%,1198.65
05/06/2013,0.0869%,1196.34
05/03/2013,0.2151%,1195.31
05/02/2013,0.2171%,1192.74
05/01/2013,-0.1269%,1190.16
04/30/2013,0.1657%,1191.67
04/29/2013,0.0562%,1189.7
04/26/2013,-0.0174%,1189.03
04/25/2013,0.0882%,1189.24
04/24/2013,0.1479%,1188.19
04/23/2013,0.3335%,1186.43
04/22/2013,0.0453%,1182.49
04/19/2013,0.1248%,1181.95
04/18/2013,-0.0587%,1180.48
04/17/2013,-0.1717%,1181.17
04/16/2013,0.1437%,1183.21
04/15/2013,-0.4414%,1181.51
04/12/2013,0.0086%,1186.75
04/11/2013,0.2451%,1186.64
04/10/2013,0.2756%,1183.74
04/09/2013,0.0383%,1180.49
04/08/2013,0.1107%,1180.04
04/05/2013,-0.0811%,1178.73
04/04/2013,-0.06%,1179.69
04/03/2013,-0.149%,1180.4
04/02/2013,-0.0376%,1182.16
04/01/2013,-0.1453%,1182.6
03/28/2013,0.0273%,1184.32
03/27/2013,-0.0266%,1184
03/26/2013,0.0503%,1184.31
03/25/2013,-0.0207%,1183.72
03/22/2013,-0.0811%,1183.96
03/21/2013,-0.08%,1184.92
03/20/2013,0.105%,1185.87
03/19/2013,-0.0551%,1184.63
03/18/2013,-0.0748%,1185.28
03/15/2013,0.0141%,1186.17
03/14/2013,0.1643%,1186
03/13/2013,0.0388%,1184.06
03/12/2013,-0.0154%,1183.6
03/11/2013,0.0345%,1183.78
03/08/2013,0.108%,1183.37
03/07/2013,0.0686%,1182.09
03/06/2013,0.0483%,1181.28
03/05/2013,0.3114%,1180.71
03/04/2013,-0.0033%,1177.05
03/01/2013,0.1006%,1177.09
02/28/2013,0.0433%,1175.91
02/27/2013,0.3078%,1175.4
02/26/2013,0.0195%,1171.79
02/25/2013,-0.2283%,1171.56
02/22/2013,0.0727%,1174.24
02/21/2013,-0.2897%,1173.39
02/20/2013,-0.1256%,1176.8
02/19/2013,0.1053%,1178.28
02/15/2013,-0.0226%,1177.04
02/14/2013,0.002%,1177.3
02/13/2013,0.1138%,1177.28
02/12/2013,0.106%,1175.94
02/11/2013,0.0066%,1174.7
02/08/2013,0.0637%,1174.62
02/07/2013,0.0551%,1173.87
02/06/2013,0.0296%,1173.23
02/05/2013,0.162%,1172.88
02/04/2013,-0.2285%,1170.98
02/01/2013,0.2419%,1173.66
01/31/2013,0.2166%,1170.83
01/30/2013,-0.1384%,1168.3
01/29/2013,0.2197%,1169.92
01/28/2013,-0.0012%,1167.36
01/25/2013,0.0055%,1167.37
01/24/2013,0.1246%,1167.31
01/23/2013,0.0516%,1165.85
01/22/2013,0.0364%,1165.25
01/18/2013,-0.009%,1164.83
01/17/2013,0.2555%,1164.93
01/16/2013,0.1103%,1161.96
01/15/2013,-0.0498%,1160.68
01/14/2013,0.1493%,1161.26
01/11/2013,-0.0542%,1159.53
01/10/2013,0.2327%,1160.16
01/09/2013,0.1495%,1157.47
01/08/2013,0.0916%,1155.74
01/07/2013,-0.011%,1154.68
01/04/2013,0.0215%,1154.81
01/03/2013,0.1622%,1154.56
01/02/2013,0.3794%,1152.69
12/31/2012,0.3315%,1148.34
12/28/2012,-0.0764%,1144.54
12/27/2012,0.0424%,1145.42
12/26/2012,-0.0902%,1144.93
12/24/2012,-0.0033%,1145.96
12/21/2012,-0.1694%,1146
12/20/2012,0.081%,1147.95
12/19/2012,0.0454%,1147.02
12/18/2012,0.2161%,1146.5
12/17/2012,0.1098%,1144.03
12/14/2012,0.0448%,1142.77
12/13/2012,-0.1703%,1142.26
12/12/2012,0.0804%,1144.21
12/11/2012,0.1245%,1143.29
12/10/2012,0.0419%,1141.87
12/07/2012,0.095%,1141.39
12/06/2012,0.1975%,1140.3
12/05/2012,0.1459%,1138.06
12/04/2012,0.0182%,1136.4
12/03/2012,-0.152%,1136.19
11/30/2012,0.1665%,1137.92
11/29/2012,0.1248%,1136.03
11/28/2012,0.0319%,1134.61
11/27/2012,0.0406%,1134.25
11/26/2012,-0.04%,1133.79
11/23/2012,0.2101%,1134.25
11/21/2012,0.0198%,1131.87
11/20/2012,0.0002%,1131.64
11/19/2012,0.2413%,1131.64
11/16/2012,0.0606%,1128.92
11/15/2012,-0.1001%,1128.23
11/14/2012,-0.1374%,1129.36
11/13/2012,-0.1473%,1130.92
11/12/2012,-0.0155%,1132.59
11/09/2012,-0.0062%,1132.76
11/08/2012,-0.1218%,1132.83
11/07/2012,-0.2535%,1134.21
11/06/2012,0.188%,1137.09
11/05/2012,0.0254%,1134.96
11/02/2012,-0.0769%,1134.67
11/01/2012,0.2021%,1135.55
10/31/2012,-0.1256%,1133.25
10/30/2012,0.0045%,1134.68
10/29/2012,-0.0567%,1134.63
10/26/2012,-0.0739%,1135.27
10/25/2012,0.087%,1136.11
10/24/2012,-0.0785%,1135.13
10/23/2012,-0.2378%,1136.02
10/22/2012,-0.0882%,1138.73
10/19/2012,-0.1413%,1139.73
10/18/2012,-0.0299%,1141.34
10/17/2012,0.0147%,1141.68
10/16/2012,0.1372%,1141.52
10/15/2012,0.0594%,1139.95
10/12/2012,-0.0404%,1139.27
10/11/2012,0.1447%,1139.73
10/10/2012,-0.1169%,1138.09
10/09/2012,-0.1201%,1139.42
10/08/2012,-0.0458%,1140.79
10/05/2012,0.0115%,1141.31
10/04/2012,0.1083%,1141.18
10/03/2012,-0.0064%,1139.95
10/02/2012,0.0038%,1140.02
10/01/2012,0.0692%,1139.98
09/28/2012,-0.0137%,1139.19
09/27/2012,0.1587%,1139.35
09/26/2012,-0.2464%,1137.54
09/25/2012,-0.0676%,1140.35
09/24/2012,-0.0642%,1141.12
09/21/2012,0.0832%,1141.85
09/20/2012,-0.0833%,1140.9
09/19/2012,-0.0074%,1141.86
09/18/2012,-0.0031%,1141.94
09/17/2012,-0.1485%,1141.98
09/14/2012,0.174%,1143.67
09/13/2012,0.2219%,1141.69
09/12/2012,-0.0004%,1139.16
09/11/2012,0.1385%,1139.16
09/10/2012,-0.1202%,1137.59
09/07/2012,0.0912%,1138.96
09/06/2012,0.2398%,1137.92
09/05/2012,-0.0174%,1135.2
09/04/2012,0.0516%,1135.39
08/31/2012,0.1979%,1134.81
08/30/2012,-0.0792%,1132.57
08/29/2012,0.0309%,1133.47
08/28/2012,0.0088%,1133.11
08/27/2012,-0.0568%,1133.01
08/24/2012,0.0364%,1133.66
08/23/2012,-0.0432%,1133.25
08/22/2012,-0.09%,1133.74
08/21/2012,0.0094%,1134.76
08/20/2012,0.0172%,1134.65
08/17/2012,-0.004%,1134.46
08/16/2012,-0.0151%,1134.5
08/15/2012,0.0457%,1134.67
08/14/2012,0.0619%,1134.15
08/13/2012,-0.0171%,1133.45
08/10/2012,-0.0265%,1133.65
08/09/2012,0.0397%,1133.95
08/08/2012,0.0457%,1133.5
08/07/2012,0.1645%,1132.98
08/06/2012,0.0819%,1131.12
08/03/2012,0.1854%,1130.19
08/02/2012,0.0119%,1128.1
08/01/2012,-0.0943%,1127.97
07/31/2012,0.0693%,1129.03
07/30/2012,0.0499%,1128.25
07/27/2012,0.1882%,1127.69
07/26/2012,-0.0206%,1125.57
07/25/2012,0.0226%,1125.8
07/24/2012,-0.0973%,1125.54
07/23/2012,-0.2823%,1126.64
07/20/2012,0.0156%,1129.83
07/19/2012,-0.0582%,1129.65
07/18/2012,0.0193%,1130.31
07/17/2012,0.0751%,1130.09
07/16/2012,0.0274%,1129.24
07/13/2012,0.1871%,1128.93
07/12/2012,0.0233%,1126.83
07/11/2012,-0.0431%,1126.56
07/10/2012,0.0797%,1127.05
07/09/2012,0.0071%,1126.15
07/06/2012,-0.0807%,1126.07
07/05/2012,0.1362%,1126.98
07/03/2012,0.0908%,1125.45
07/02/2012,0.1321%,1124.43
06/29/2012,0.0431%,1122.95
06/28/2012,-0.0258%,1122.46
06/27/2012,0.1577%,1122.75
06/26/2012,0.0899%,1120.98
06/25/2012,-0.1395%,1119.98
06/22/2012,-0.0241%,1121.54
06/21/2012,-0.1276%,1121.81
06/20/2012,0.0077%,1123.25
06/19/2012,0.1914%,1123.16
06/18/2012,0.076%,1121.01
06/15/2012,0.0935%,1120.16
06/14/2012,-0.0333%,1119.12
06/13/2012,-0.2274%,1119.49
06/12/2012,0.1116%,1122.04
06/11/2012,-0.2159%,1120.79
06/08/2012,0.1695%,1123.22
06/07/2012,0.0773%,1121.32
06/06/2012,0.0616%,1120.45
06/05/2012,0.1305%,1119.76
06/04/2012,-0.314%,1118.3
06/01/2012,-0.395%,1121.82
05/31/2012,-0.0986%,1126.27
05/30/2012,-0.0998%,1127.38
05/29/2012,0.1847%,1128.51
05/25/2012,0.0862%,1126.43
05/24/2012,-0.0318%,1125.46
05/23/2012,0.1066%,1125.81
05/22/2012,0.0497%,1124.62
05/21/2012,0.2316%,1124.06
05/18/2012,-0.3899%,1121.46
05/17/2012,-0.3503%,1125.85
05/16/2012,-0.161%,1129.81
05/15/2012,-0.1291%,1131.63
05/14/2012,-0.2657%,1133.09
05/11/2012,-0.0299%,1136.11
05/10/2012,0.0493%,1136.45
05/09/2012,-0.1674%,1135.89
05/08/2012,-0.0971%,1137.79
05/07/2012,-0.1055%,1138.9
05/04/2012,-0.3693%,1140.1
05/03/2012,-0.2063%,1144.33
05/02/2012,0.0617%,1146.7
05/01/2012,0.0345%,1145.99
04/30/2012,0.0684%,1145.59
04/27/2012,0.1519%,1144.81
04/26/2012,0.1341%,1143.07
04/25/2012,0.2107%,1141.54
04/24/2012,0.021%,1139.14
04/23/2012,-0.1723%,1138.9
04/20/2012,0.0351%,1140.87
04/19/2012,0.0023%,1140.47
04/18/2012,0.0377%,1140.44
04/17/2012,0.2442%,1140.01
04/16/2012,-0.1887%,1137.23
04/13/2012,-0.0003%,1139.38
04/12/2012,0.2157%,1139.39
04/11/2012,-0.0067%,1136.93
04/10/2012,-0.3085%,1137.01
04/09/2012,-0.2461%,1140.53
04/05/2012,0.0582%,1143.34
04/04/2012,-0.32%,1142.68
04/03/2012,-0.0612%,1146.35
04/02/2012,0.2457%,1147.05
03/30/2012,0.1209%,1144.24
03/29/2012,-0.1224%,1142.85
03/28/2012,-0.1604%,1144.26
03/27/2012,-0.0918%,1146.09
03/26/2012,0.2539%,1147.15
03/23/2012,0.0573%,1144.24
03/22/2012,-0.2213%,1143.59
03/21/2012,0.0021%,1146.12
03/20/2012,-0.1909%,1146.1
03/19/2012,0.0095%,1148.29
03/16/2012,0.1051%,1148.18
03/15/2012,0.0109%,1146.98
03/14/2012,-0.1214%,1146.85
03/13/2012,0.3114%,1148.25
03/12/2012,-0.0894%,1144.68
03/09/2012,0.1793%,1145.71
03/08/2012,0.3236%,1143.66
03/07/2012,0.1711%,1139.97
03/06/2012,-0.4571%,1138.02
03/05/2012,-0.2677%,1143.24
03/02/2012,-0.0146%,1146.31
03/01/2012,0.1726%,1146.48
02/29/2012,-0.014%,1144.51
02/28/2012,0.101%,1144.67
02/27/2012,0.0371%,1143.51
02/24/2012,0.0656%,1143.09
02/23/2012,0.1119%,1142.34
02/22/2012,0.0429%,1141.06
02/21/2012,0.0201%,1140.57
02/17/2012,-0.003%,1140.34
02/16/2012,0.1134%,1140.38
02/15/2012,0.0852%,1139.09
02/14/2012,-0.0006%,1138.12
02/13/2012,0.1199%,1138.12
02/10/2012,-0.1167%,1136.76
02/09/2012,0.0776%,1138.09
02/08/2012,0.0622%,1137.21
02/07/2012,0.1282%,1136.5
02/06/2012,0.0618%,1135.04
02/03/2012,0.2549%,1134.34
02/02/2012,-0.0199%,1131.46
02/01/2012,0.2857%,1131.68
01/31/2012,0.1619%,1128.46
01/30/2012,-0.033%,1126.64
01/27/2012,0.0853%,1127.01
01/26/2012,0.1187%,1126.05
01/25/2012,0.2175%,1124.71
01/24/2012,0.0167%,1122.27
01/23/2012,0.0087%,1122.09
01/20/2012,-0.037%,1121.99
01/19/2012,-0.0015%,1122.4
01/18/2012,0.1043%,1122.42
01/17/2012,0.0663%,1121.25
01/13/2012,0.054%,1120.51
01/12/2012,-0.0008%,1119.9
01/11/2012,0.0697%,1119.91
01/10/2012,0.2212%,1119.13
01/09/2012,0.0201%,1116.66
01/06/2012,0.0983%,1116.44
01/05/2012,0.1942%,1115.34
01/04/2012,0.1167%,1113.18
01/03/2012,0.227%,1111.88
12/30/2011,0.0564%,1109.36
12/29/2011,0.0978%,1108.74
12/28/2011,-0.0236%,1107.65
12/27/2011,-0.1093%,1107.91
12/23/2011,0.0724%,1109.13
12/22/2011,0.1106%,1108.32
12/21/2011,-0.1004%,1107.1
12/20/2011,0.1954%,1108.21
12/19/2011,-0.1336%,1106.05
12/16/2011,0.1271%,1107.53
12/15/2011,0.0808%,1106.12
12/14/2011,-0.2744%,1105.23
12/13/2011,-0.1153%,1108.27
12/12/2011,-0.2615%,1109.55
12/09/2011,0.1619%,1112.46
12/08/2011,-0.212%,1110.66
12/07/2011,-0.0536%,1113.02
12/06/2011,0.0651%,1113.62
12/05/2011,0.0823%,1112.89
12/02/2011,0.0127%,1111.98
12/01/2011,-0.2001%,1111.84
11/30/2011,0.4071%,1114.07
11/29/2011,-0.0235%,1109.55
11/28/2011,0.0994%,1109.81
11/25/2011,-0.1165%,1108.71
11/23/2011,-0.1733%,1110
11/22/2011,-0.1049%,1111.93
11/21/2011,-0.4163%,1113.1
11/18/2011,-0.0965%,1117.75
11/17/2011,-0.2435%,1118.83
11/16/2011,-0.1491%,1121.56
11/15/2011,0.0919%,1123.23
11/14/2011,-0.064%,1122.2
11/11/2011,0.0697%,1122.92
11/10/2011,0.052%,1122.14
11/09/2011,-0.4119%,1121.56
11/08/2011,0.1356%,1126.19
11/07/2011,0.101%,1124.67
11/04/2011,-0.0217%,1123.54
11/03/2011,0.2142%,1123.78
11/02/2011,0.0827%,1121.38
11/01/2011,-0.2975%,1120.45
10/31/2011,-0.0103%,1123.79
10/28/2011,0.0388%,1123.91
10/27/2011,0.1474%,1123.47
10/26/2011,0.1553%,1121.82
10/25/2011,-0.0326%,1120.08
10/24/2011,0.0522%,1120.45
10/21/2011,0.0663%,1119.86
10/20/2011,0.0243%,1119.12
10/19/2011,0.0339%,1118.85
10/18/2011,0.1088%,1118.47
10/17/2011,0.0366%,1117.25
10/14/2011,0.1516%,1116.84
10/13/2011,0.0291%,1115.15
10/12/2011,0.1682%,1114.83
10/11/2011,-0.1469%,1112.96
10/10/2011,0.1451%,1114.59
10/07/2011,-0.0695%,1112.98
10/06/2011,0.2015%,1113.75
10/05/2011,0.2497%,1111.51
10/04/2011,-0.3204%,1108.74
10/03/2011,-0.2161%,1112.31
09/30/2011,-0.2155%,1114.72
09/29/2011,-0.0941%,1117.12
09/28/2011,-0.2222%,1118.18
09/27/2011,0.0452%,1120.67
09/26/2011,-0.2141%,1120.16
09/23/2011,-0.1617%,1122.56
09/22/2011,-0.7172%,1124.38
09/21/2011,-0.2968%,1132.51
09/20/2011,0.2048%,1135.88
09/19/2011,-0.2479%,1133.56
09/16/2011,-0.0663%,1136.37
09/15/2011,0.0542%,1137.13
09/14/2011,-0.0833%,1136.51
09/13/2011,-0.0309%,1137.46
09/12/2011,-0.3265%,1137.81
09/09/2011,-0.0927%,1141.53
09/08/2011,0.0305%,1142.59
09/07/2011,0.051%,1142.24
09/06/2011,-0.3373%,1141.66
09/02/2011,-0.2352%,1145.53
09/01/2011,-0.0687%,1148.23
08/31/2011,0.2503%,1149.02
08/30/2011,0.1083%,1146.15
08/29/2011,0.2462%,1144.91
08/26/2011,0.0658%,1142.1
08/25/2011,-0.0589%,1141.35
08/24/2011,-0.0327%,1142.02
08/23/2011,-0.063%,1142.39
08/22/2011,-0.1547%,1143.11
08/19/2011,-0.2588%,1144.88
08/18/2011,-0.659%,1147.85
08/17/2011,-0.0277%,1155.47
08/16/2011,-0.2012%,1155.79
08/15/2011,0.397%,1158.12
08/12/2011,0.2619%,1153.54
08/11/2011,0.3555%,1150.53
08/10/2011,-0.0986%,1146.45
08/09/2011,0.3832%,1147.58
08/08/2011,-1.5034%,1143.2
08/05/2011,-0.5599%,1160.65
08/04/2011,-1.1014%,1167.19
08/03/2011,-0.313%,1180.18
08/02/2011,-0.4164%,1183.89
08/01/2011,-0.1215%,1188.84
07/29/2011,-0.0121%,1190.29
07/28/2011,-0.1577%,1190.43
07/27/2011,-0.3405%,1192.31
07/26/2011,0.0983%,1196.38
07/25/2011,-0.1118%,1195.21
07/22/2011,0.188%,1196.55
07/21/2011,0.0395%,1194.3
07/20/2011,-0.0432%,1193.83
07/19/2011,0.2666%,1194.35
07/18/2011,-0.1221%,1191.17
07/15/2011,0.2574%,1192.63
07/14/2011,-0.1421%,1189.56
07/13/2011,0.1097%,1191.26
07/12/2011,-0.1327%,1189.95
07/11/2011,-0.5026%,1191.53
07/08/2011,-0.0121%,1197.55
07/07/2011,0.2251%,1197.7
07/06/2011,0.0316%,1195.01
07/05/2011,0.163%,1194.63
07/01/2011,0.0959%,1192.69
06/30/2011,0.3678%,1191.54
06/29/2011,0.1908%,1187.18
06/28/2011,0.1876%,1184.92
06/27/2011,-0.1004%,1182.7
06/24/2011,-0.1155%,1183.88
06/23/2011,-0.1698%,1185.25
06/22/2011,-0.0193%,1187.27
06/21/2011,0.3015%,1187.5
06/20/2011,-0.1238%,1183.93
06/17/2011,-0.0788%,1185.4
06/16/2011,-0.3297%,1186.33
06/15/2011,-0.3074%,1190.25
06/14/2011,-0.029%,1193.93
06/13/2011,-0.1933%,1194.27
06/10/2011,-0.2281%,1196.58
06/09/2011,0.0294%,1199.32
06/08/2011,-0.2428%,1198.97
06/07/2011,0.1122%,1201.88
06/06/2011,-0.2886%,1200.54
06/03/2011,-0.1509%,1204.01
06/02/2011,-0.1485%,1205.83
06/01/2011,-0.2653%,1207.62
05/31/2011,0.4418%,1210.84
05/27/2011,0.1967%,1205.51
05/26/2011,0.0254%,1203.14
05/25/2011,0.0915%,1202.84
05/24/2011,0.0509%,1201.74
05/23/2011,-0.4333%,1201.13
05/20/2011,-0.0318%,1206.35
05/19/2011,0.0999%,1206.74
05/18/2011,0.2352%,1205.53
05/17/2011,-0.2646%,1202.7
05/16/2011,-0.19%,1205.89
05/13/2011,-0.2196%,1208.19
05/12/2011,-0.1904%,1210.85
05/11/2011,-0.3119%,1213.16
05/10/2011,0.1727%,1216.95
05/09/2011,0.2962%,1214.85
05/06/2011,0.1155%,1211.27
05/05/2011,-0.5197%,1209.87
05/04/2011,-0.4982%,1216.19
05/03/2011,-0.2986%,1222.28
05/02/2011,-0.1635%,1225.94
04/29/2011,0.2128%,1227.95
04/28/2011,-0.0112%,1225.34
04/27/2011,0.0747%,1225.48
04/26/2011,0.061%,1224.56
04/25/2011,-0.0346%,1223.82
04/21/2011,0.1493%,1224.24
04/20/2011,0.3738%,1222.42
04/19/2011,-0.0104%,1217.86
04/18/2011,-0.4587%,1217.99
04/15/2011,0.0555%,1223.6
04/14/2011,-0.0774%,1222.92
04/13/2011,0.06%,1223.87
04/12/2011,-0.3406%,1223.14
04/11/2011,-0.28%,1227.32
04/08/2011,0.2244%,1230.76
04/07/2011,0.0045%,1228.01
04/06/2011,-0.0085%,1227.95
04/05/2011,0.1175%,1228.06
04/04/2011,0.0627%,1226.61
